port,requests_per_second,unique_payloads,port_commonality,is_scanning,is_exploit,is_bruteforce,time_of_day,day_of_week,attack_type,threat_level
443,0.23,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
94,7.25,0,0.3,1,0,0,21,4,Port Scan,6.0
22,0.14,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
6379,0.52,4,1.0,0,0,0,21,4,Redis Attack,3.0
80,0.21,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
3389,0.79,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
6379,0.05,4,1.0,0,0,0,21,4,Redis Attack,3.0
21,1.12,4,1.0,0,0,0,21,4,FTP Attack,4.0
6379,0.5,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,0.18,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
53,5031.75,2,0.3,0,0,0,21,4,DNS Amplification,6.0
23,0.02,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
80,0.56,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
3306,0.01,4,1.0,0,0,0,21,4,MySQL Attack,3.0
21,0.04,4,1.0,0,0,0,21,4,FTP Attack,4.0
3306,0.1,4,1.0,0,0,0,21,4,MySQL Attack,3.0
3389,0.09,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
990,2.85,0,0.3,1,0,0,21,4,Port Scan,6.0
8554,0.26,5,0.3,0,1,0,21,4,IoT Exploit,9.0
6379,0.2,4,1.0,0,0,0,21,4,Redis Attack,3.0
178,6.36,0,0.3,1,0,0,21,4,Port Scan,6.0
3306,0.09,4,1.0,0,0,0,21,4,MySQL Attack,3.0
3306,0.26,4,1.0,0,0,0,21,4,MySQL Attack,3.0
152,29.5,0,0.3,1,0,0,21,4,Port Scan,6.0
6379,0.47,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,0.1,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.06,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8443,0.08,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
6379,0.73,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,0.18,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3389,0.02,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
23,0.06,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
53,1063.42,2,0.3,0,0,0,21,4,DNS Amplification,3.0
1005,52.37,0,0.3,1,0,0,21,4,Port Scan,6.0
23,0.01,4,1.0,0,0,1,21,4,Telnet Brute Force,10.0
6379,1.83,4,1.0,0,0,0,21,4,Redis Attack,3.0
80,0.05,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
139,0.15,5,0.3,0,1,0,21,4,SMB Exploit,10.0
21,0.04,4,1.0,0,0,0,21,4,FTP Attack,4.0
23,0.1,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
443,0.15,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
8443,2.28,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
6379,0.31,4,1.0,0,0,0,21,4,Redis Attack,3.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
8443,0.35,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
8443,0.53,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
806,15.94,0,0.3,1,0,0,21,4,Port Scan,9.0
22,0.07,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8080,0.64,5,0.3,0,1,0,21,4,IoT Exploit,9.0
80,2.0,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
3306,0.36,4,1.0,0,0,0,21,4,MySQL Attack,3.0
22,0.07,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8080,0.31,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
27017,0.48,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
3389,0.2,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
53,245.43,2,0.3,0,0,0,21,4,DNS Amplification,3.0
22,0.02,8,1.0,0,0,1,21,4,SSH Brute Force,10.0
797,158.54,0,0.3,1,0,0,21,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
686,14.71,0,0.3,1,0,0,21,4,Port Scan,6.0
80,0.53,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
732,23.5,0,0.3,1,0,0,21,4,Port Scan,6.0
22,0.43,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8080,0.27,5,0.3,0,1,0,21,4,IoT Exploit,9.0
6379,0.24,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,0.03,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
27017,0.48,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
53,958.0,2,0.3,0,0,0,21,4,DNS Amplification,3.0
6379,0.93,4,1.0,0,0,0,21,4,Redis Attack,3.0
3389,0.03,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
21,0.18,4,1.0,0,0,0,21,4,FTP Attack,4.0
21,0.44,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.09,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3389,0.04,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
22,0.65,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
445,0.25,5,0.3,0,1,0,21,4,SMB Exploit,10.0
139,1.83,5,0.3,0,1,0,21,4,SMB Exploit,10.0
8443,0.03,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
6379,0.19,4,1.0,0,0,0,21,4,Redis Attack,3.0
5432,0.06,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
3306,1.12,4,1.0,0,0,0,21,4,MySQL Attack,6.0
23,0.02,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
3389,0.03,3,1.0,0,0,1,21,4,RDP Brute Force,10.0
22,0.02,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3306,0.84,4,1.0,0,0,0,21,4,MySQL Attack,3.0
21,0.17,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.1,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
80,0.99,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
572,254.33,0,0.3,1,0,0,21,4,Port Scan,6.0
8443,0.09,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
8443,0.91,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
6379,0.19,4,1.0,0,0,0,21,4,Redis Attack,3.0
139,0.03,5,0.3,0,1,0,21,4,SMB Exploit,10.0
3389,0.02,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
443,0.12,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
27017,1.02,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
139,0.32,5,0.3,0,1,0,21,4,SMB Exploit,10.0
22,0.12,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.1,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
5432,0.13,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
22,0.25,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
6379,0.36,4,1.0,0,0,0,21,4,Redis Attack,3.0
139,0.49,5,0.3,0,1,0,21,4,SMB Exploit,10.0
8443,0.4,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
21,0.63,4,1.0,0,0,0,21,4,FTP Attack,7.0
3306,0.59,4,1.0,0,0,0,21,4,MySQL Attack,3.0
139,0.44,5,0.3,0,1,0,21,4,SMB Exploit,10.0
443,0.89,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
554,1.31,5,0.3,0,1,0,21,4,IoT Exploit,9.0
22,0.05,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.29,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
21,0.47,4,1.0,0,0,0,21,4,FTP Attack,7.0
5432,0.16,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
8443,0.49,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
3389,0.14,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
6379,1.7,4,1.0,0,0,0,21,4,Redis Attack,6.0
5432,0.26,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
8080,0.19,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
139,0.36,5,0.3,0,1,0,21,4,SMB Exploit,10.0
21,0.05,4,1.0,0,0,0,21,4,FTP Attack,4.0
80,0.88,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
3389,0.03,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
22,0.18,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
139,0.34,5,0.3,0,1,0,21,4,SMB Exploit,10.0
483,130.5,0,0.3,1,0,0,21,4,Port Scan,6.0
21,0.13,4,1.0,0,0,0,21,4,FTP Attack,4.0
8443,1.34,6,0.3,0,0,0,21,4,HTTP Web Scan,9.0
3389,0.23,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
5432,1.1,3,1.0,0,0,0,21,4,PostgreSQL Attack,6.0
205,13.41,0,0.3,1,0,0,21,4,Port Scan,6.0
8443,1.57,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
22,1.06,8,1.0,0,0,1,21,4,SSH Brute Force,10.0
983,231.12,0,0.3,1,0,0,21,4,Port Scan,6.0
6379,0.25,4,1.0,0,0,0,21,4,Redis Attack,3.0
80,0.3,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
21,0.07,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.27,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
6379,0.19,4,1.0,0,0,0,21,4,Redis Attack,3.0
139,0.04,5,0.3,0,1,0,21,4,SMB Exploit,10.0
3306,0.09,4,1.0,0,0,0,21,4,MySQL Attack,6.0
139,0.03,5,0.3,0,1,0,21,4,SMB Exploit,10.0
27017,0.34,3,0.3,0,0,0,21,4,MongoDB Attack,6.0
443,2.03,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
443,0.15,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
8443,0.24,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
3389,0.06,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
27017,0.62,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
3389,0.04,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
21,0.19,4,1.0,0,0,0,21,4,FTP Attack,4.0
27017,0.84,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
3306,0.05,4,1.0,0,0,0,21,4,MySQL Attack,3.0
21,0.2,4,1.0,0,0,0,21,4,FTP Attack,4.0
21,0.27,4,1.0,0,0,0,21,4,FTP Attack,4.0
8443,0.08,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
22,0.2,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.4,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3389,0.02,3,1.0,0,0,1,21,4,RDP Brute Force,10.0
837,7.25,0,0.3,1,0,0,21,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
445,0.27,5,0.3,0,1,0,21,4,SMB Exploit,10.0
445,1.46,5,0.3,0,1,0,21,4,SMB Exploit,10.0
6379,1.05,4,1.0,0,0,0,21,4,Redis Attack,3.0
21,0.4,4,1.0,0,0,0,21,4,FTP Attack,4.0
8080,0.13,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
80,4.25,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
8443,0.68,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
867,8.66,0,0.3,1,0,0,21,4,Port Scan,6.0
655,3.46,0,0.3,1,0,0,21,4,Port Scan,6.0
139,0.9,5,0.3,0,1,0,21,4,SMB Exploit,10.0
564,24.41,0,0.3,1,0,0,21,4,Port Scan,6.0
3389,0.02,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
22,0.09,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
23,0.0,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
21,0.07,4,1.0,0,0,0,21,4,FTP Attack,4.0
3389,0.04,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
22,0.19,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
80,0.12,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
5432,1.46,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
53,895.55,2,0.3,0,0,0,21,4,DNS Amplification,3.0
21,0.78,4,1.0,0,0,0,21,4,FTP Attack,4.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
53,90.93,2,0.3,0,0,0,21,4,DNS Amplification,3.0
3306,0.45,4,1.0,0,0,0,21,4,MySQL Attack,3.0
445,0.32,5,0.3,0,1,0,21,4,SMB Exploit,10.0
6379,0.24,4,1.0,0,0,0,21,4,Redis Attack,3.0
80,0.18,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
3306,1.57,4,1.0,0,0,0,21,4,MySQL Attack,3.0
22,0.46,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
21,0.1,4,1.0,0,0,0,21,4,FTP Attack,4.0
3306,0.23,4,1.0,0,0,0,21,4,MySQL Attack,3.0
22,0.42,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
21,0.09,4,1.0,0,0,0,21,4,FTP Attack,4.0
3306,0.2,4,1.0,0,0,0,21,4,MySQL Attack,3.0
139,0.46,5,0.3,0,1,0,21,4,SMB Exploit,10.0
8443,0.19,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
27017,0.35,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
561,9.49,0,0.3,1,0,0,21,4,Port Scan,6.0
23,0.04,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
22,0.22,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8443,0.03,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
443,0.02,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
445,0.1,5,0.3,0,1,0,21,4,SMB Exploit,10.0
443,0.39,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
800,5.09,0,0.3,1,0,0,21,4,Port Scan,6.0
23,0.05,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
5432,0.12,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
6379,1.91,4,1.0,0,0,0,21,4,Redis Attack,3.0
8080,0.18,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
22,0.31,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
139,0.94,5,0.3,0,1,0,21,4,SMB Exploit,10.0
6379,0.33,4,1.0,0,0,0,21,4,Redis Attack,3.0
3389,0.19,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
139,0.46,5,0.3,0,1,0,21,4,SMB Exploit,10.0
3306,0.37,4,1.0,0,0,0,21,4,MySQL Attack,3.0
139,0.59,5,0.3,0,1,0,21,4,SMB Exploit,10.0
80,0.06,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
445,0.15,5,0.3,0,1,0,21,4,SMB Exploit,10.0
27017,0.18,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
8443,0.52,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
22,0.05,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.06,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
27017,0.09,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
6379,0.42,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,0.18,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
21,0.09,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.01,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
445,0.21,5,0.3,0,1,0,21,4,SMB Exploit,10.0
22,0.57,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.07,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3306,0.35,4,1.0,0,0,0,21,4,MySQL Attack,3.0
3389,0.05,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
80,0.33,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
9000,0.09,5,0.3,0,1,0,21,4,IoT Exploit,9.0
381,144.77,0,0.3,1,0,0,21,4,Port Scan,6.0
6379,0.06,4,1.0,0,0,0,21,4,Redis Attack,6.0
443,0.22,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
27017,0.28,3,0.3,0,0,0,21,4,MongoDB Attack,6.0
443,0.04,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
8080,0.13,5,0.3,0,1,0,21,4,IoT Exploit,9.0
139,3.09,5,0.3,0,1,0,21,4,SMB Exploit,10.0
8080,0.03,6,0.3,0,0,0,21,4,HTTP Web Scan,9.0
8443,3.33,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
22,0.39,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
443,0.47,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
6379,0.7,4,1.0,0,0,0,21,4,Redis Attack,3.0
745,18.44,0,0.3,1,0,0,21,4,Port Scan,6.0
27017,0.1,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
8080,0.47,5,0.3,0,1,0,21,4,IoT Exploit,9.0
445,1.3,5,0.3,0,1,0,21,4,SMB Exploit,10.0
23,0.22,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
3306,0.61,4,1.0,0,0,0,21,4,MySQL Attack,3.0
23,0.32,4,1.0,0,0,1,21,4,Telnet Brute Force,9.0
139,0.07,5,0.3,0,1,0,21,4,SMB Exploit,10.0
6379,0.15,4,1.0,0,0,0,21,4,Redis Attack,3.0
3306,0.02,4,1.0,0,0,0,21,4,MySQL Attack,6.0
6379,13.64,4,1.0,0,0,0,21,4,Redis Attack,3.0
22,1.49,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
139,0.58,5,0.3,0,1,0,21,4,SMB Exploit,10.0
3389,0.05,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
8443,0.19,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
5432,0.02,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
22,0.07,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
8080,0.71,6,0.3,0,0,0,21,4,HTTP Web Scan,9.0
554,2.94,5,0.3,0,1,0,21,4,IoT Exploit,9.0
22,0.1,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
6379,0.24,4,1.0,0,0,0,21,4,Redis Attack,3.0
139,0.28,5,0.3,0,1,0,21,4,SMB Exploit,10.0
22,0.2,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
22,0.08,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
21,0.02,4,1.0,0,0,0,21,4,FTP Attack,4.0
21,0.09,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.06,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
6379,3.0,4,1.0,0,0,0,21,4,Redis Attack,3.0
5432,0.31,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
9000,0.33,5,0.3,0,1,0,21,4,IoT Exploit,9.0
21,0.12,4,1.0,0,0,0,21,4,FTP Attack,4.0
3389,0.08,3,1.0,0,0,1,21,4,RDP Brute Force,8.0
6379,1.75,4,1.0,0,0,0,21,4,Redis Attack,3.0
184,27.44,0,0.3,1,0,0,21,4,Port Scan,6.0
21,0.09,4,1.0,0,0,0,21,4,FTP Attack,4.0
5432,0.42,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
21,0.34,4,1.0,0,0,0,21,4,FTP Attack,4.0
8443,0.39,6,0.3,0,0,0,21,4,HTTP Web Scan,6.0
80,0.19,6,1.0,0,0,0,21,4,HTTP Web Scan,9.0
5432,0.3,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
80,0.24,6,1.0,0,0,0,21,4,HTTP Web Scan,6.0
715,78.97,0,0.3,1,0,0,21,4,Port Scan,9.0
27017,0.47,3,0.3,0,0,0,21,4,MongoDB Attack,3.0
21,1.4,4,1.0,0,0,0,21,4,FTP Attack,4.0
3306,2.33,4,1.0,0,0,0,21,4,MySQL Attack,3.0
5432,0.34,3,1.0,0,0,0,21,4,PostgreSQL Attack,3.0
286,6.32,0,0.3,1,0,0,21,4,Port Scan,6.0
6379,1.87,4,1.0,0,0,0,21,4,Redis Attack,3.0
21,0.44,4,1.0,0,0,0,21,4,FTP Attack,4.0
22,0.0,8,1.0,0,0,1,21,4,SSH Brute Force,8.0
3389,0.01,3,1.0,0,0,1,21,4,RDP Brute Force,10.0
139,0.43,5,0.3,0,1,0,21,4,SMB Exploit,10.0
369,5.68,0,0.3,1,0,0,21,4,Port Scan,6.0
8554,0.43,5,0.3,0,1,0,21,4,IoT Exploit,9.0
21,0.24,4,1.0,0,0,0,21,4,FTP Attack,4.0
80,0.61,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
3389,0.01,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
3389,0.03,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
27017,0.82,3,0.3,0,0,0,22,4,MongoDB Attack,6.0
282,15.29,0,0.3,1,0,0,22,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
80,0.17,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
21,0.03,4,1.0,0,0,0,22,4,FTP Attack,4.0
22,0.07,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
139,0.48,5,0.3,0,1,0,22,4,SMB Exploit,10.0
22,0.15,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
445,0.36,5,0.3,0,1,0,22,4,SMB Exploit,10.0
3389,0.48,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
3389,0.05,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
3306,0.33,4,1.0,0,0,0,22,4,MySQL Attack,3.0
443,0.03,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
963,75.23,0,0.3,1,0,0,22,4,Port Scan,6.0
445,1.57,5,0.3,0,1,0,22,4,SMB Exploit,10.0
6379,0.17,4,1.0,0,0,0,22,4,Redis Attack,3.0
150,8.27,0,0.3,1,0,0,22,4,Port Scan,6.0
1000,9.15,0,0.3,1,0,0,22,4,Port Scan,6.0
5432,0.65,3,1.0,0,0,0,22,4,PostgreSQL Attack,3.0
376,33.46,0,0.3,1,0,0,22,4,Port Scan,6.0
369,113.18,0,0.3,1,0,0,22,4,Port Scan,6.0
443,0.74,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
23,0.03,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
173,7.76,0,0.3,1,0,0,22,4,Port Scan,6.0
80,0.12,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
8443,0.09,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
3306,0.96,4,1.0,0,0,0,22,4,MySQL Attack,3.0
8443,0.09,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
487,46.78,0,0.3,1,0,0,22,4,Port Scan,6.0
80,0.28,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
139,0.23,5,0.3,0,1,0,22,4,SMB Exploit,10.0
8080,0.15,5,0.3,0,1,0,22,4,IoT Exploit,9.0
3306,0.51,4,1.0,0,0,0,22,4,MySQL Attack,3.0
22,1.65,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
53,511.22,2,0.3,0,0,0,22,4,DNS Amplification,3.0
6379,0.07,4,1.0,0,0,0,22,4,Redis Attack,3.0
9000,0.05,5,0.3,0,1,0,22,4,IoT Exploit,9.0
21,0.1,4,1.0,0,0,0,22,4,FTP Attack,7.0
446,79.34,0,0.3,1,0,0,22,4,Port Scan,6.0
312,10.62,0,0.3,1,0,0,22,4,Port Scan,6.0
60,23.2,0,0.3,1,0,0,22,4,Port Scan,6.0
8080,0.55,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
23,0.06,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
53,466.0,2,0.3,0,0,0,22,4,DNS Amplification,3.0
22,0.42,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
22,0.3,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
445,1.62,5,0.3,0,1,0,22,4,SMB Exploit,10.0
139,0.18,5,0.3,0,1,0,22,4,SMB Exploit,10.0
970,20.97,0,0.3,1,0,0,22,4,Port Scan,6.0
21,0.19,4,1.0,0,0,0,22,4,FTP Attack,4.0
80,0.07,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
737,18.57,0,0.3,1,0,0,22,4,Port Scan,6.0
1013,11.55,0,0.3,1,0,0,22,4,Port Scan,6.0
443,0.1,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
21,0.06,4,1.0,0,0,0,22,4,FTP Attack,4.0
8443,0.06,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
23,0.01,4,1.0,0,0,1,22,4,Telnet Brute Force,10.0
3306,0.33,4,1.0,0,0,0,22,4,MySQL Attack,3.0
23,0.07,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
139,0.27,5,0.3,0,1,0,22,4,SMB Exploit,10.0
27017,0.15,3,0.3,0,0,0,22,4,MongoDB Attack,3.0
3389,0.01,3,1.0,0,0,1,22,4,RDP Brute Force,8.0
8443,0.27,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
445,0.68,5,0.3,0,1,0,22,4,SMB Exploit,10.0
443,0.79,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
3306,0.28,4,1.0,0,0,0,22,4,MySQL Attack,3.0
8443,0.07,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
8080,0.16,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
21,0.22,4,1.0,0,0,0,22,4,FTP Attack,4.0
445,0.38,5,0.3,0,1,0,22,4,SMB Exploit,10.0
139,1.39,5,0.3,0,1,0,22,4,SMB Exploit,10.0
22,0.08,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
8080,0.39,5,0.3,0,1,0,22,4,IoT Exploit,9.0
23,0.13,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
443,0.11,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
8443,0.15,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
8443,0.06,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
8443,1.12,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
154,22.16,0,0.3,1,0,0,22,4,Port Scan,6.0
6379,0.03,4,1.0,0,0,0,22,4,Redis Attack,3.0
6379,0.42,4,1.0,0,0,0,22,4,Redis Attack,3.0
21,0.21,4,1.0,0,0,0,22,4,FTP Attack,4.0
443,1.18,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
6379,0.23,4,1.0,0,0,0,22,4,Redis Attack,3.0
528,1039.5,0,0.3,1,0,0,22,4,Port Scan,9.0
8443,2.56,6,0.3,0,0,0,22,4,HTTP Web Scan,6.0
23,0.06,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
22,0.29,8,1.0,0,0,1,22,4,SSH Brute Force,8.0
23,0.02,4,1.0,0,0,1,22,4,Telnet Brute Force,9.0
3306,0.31,4,1.0,0,0,0,22,4,MySQL Attack,3.0
934,123.43,0,0.3,1,0,0,22,4,Port Scan,6.0
80,0.13,6,1.0,0,0,0,22,4,HTTP Web Scan,6.0
445,0.53,5,0.3,0,1,0,22,4,SMB Exploit,10.0
